,wage_month,region,head,sex,age,married,schooling,position,economictype,ky hop dong lao dong?,huong luong ngay nghi,huong BHXH,co lam viec khac,urban,Kinh,household_size,poor,houses,pay_rent,other_land/house,wealthindex,t_quantity durables,t_value durables
4895,4200,region4,0,female,23,0,15,position2,economictype2,1,1,1,2,1,1,4,0,1,0,0,140,12,22000
4896,3800,region4,1,male,55,1,1,position6,economictype4,2,2,2,1,0,0,7,0,1,0,0,75,9,16700
4897,2900,region4,0,female,54,1,0,position6,economictype4,2,2,2,1,0,0,7,0,1,0,0,75,9,16700
4898,2500,region4,0,male,19,0,4,position6,economictype4,2,2,2,2,0,0,7,0,1,0,0,75,9,16700
4899,2700,region4,0,male,21,0,6,position6,economictype4,2,2,2,2,0,0,7,0,1,0,0,75,9,16700
4900,4000,region4,0,female,39,0,1,position4,economictype2,1,2,1,2,0,0,3,0,1,0,0,45,7,6800
4901,600,region4,1,male,45,1,0,position6,economictype4,2,2,2,2,0,0,4,1,1,0,0,85,6,9950
4902,500,region4,0,female,39,1,0,position6,economictype4,2,2,2,2,0,0,4,1,1,0,0,85,6,9950
4903,5000,region4,1,male,47,1,12,position4,economictype2,1,1,1,1,0,1,7,0,1,0,0,65,13,28500
4904,5000,region4,0,female,45,1,9,position4,economictype2,1,1,1,1,0,1,7,0,1,0,0,65,13,28500
4905,4000,region4,1,female,43,0,8,position6,economictype4,2,2,2,1,0,1,3,0,1,0,0,125,11,19900
4906,3000,region4,1,male,45,1,6,position3,economictype2,1,2,1,2,0,1,3,0,1,0,0,125,12,16600
4907,2000,region4,0,male,30,0,5,position6,economictype4,2,2,2,2,0,1,3,1,1,0,0,95,12,34000
4908,3000,region4,0,male,26,0,11,position4,economictype4,2,2,2,2,0,1,3,0,1,0,0,145,13,18350
4909,6450,region4,0,male,33,1,16,position2,economictype2,1,1,1,2,0,1,4,0,1,0,0,95,13,19310
4910,3500,region4,0,male,29,0,9,position6,economictype4,2,2,2,2,0,1,2,0,1,0,0,75,6,3550
4911,5100,region4,1,female,32,1,16,position2,economictype2,2,1,1,2,0,1,4,0,1,0,0,125,20,47050
4912,4800,region4,0,male,35,1,16,position2,economictype2,2,1,1,2,0,1,4,0,1,0,0,125,20,47050
4913,3250,region4,0,male,26,0,4,position6,economictype4,2,2,2,2,0,1,4,0,1,0,0,95,12,15900
4914,2100,region4,0,male,16,0,9,position6,economictype4,2,2,2,2,0,1,4,1,1,0,0,95,6,4100
4915,5200,region4,0,male,19,0,8,position4,economictype2,1,1,1,2,0,1,3,0,1,0,0,65,10,35120
4916,4000,region4,1,male,42,1,8,position6,economictype4,2,2,2,2,0,1,5,0,1,0,0,115,18,38550
4917,9000,region4,0,female,33,1,6,position4,economictype2,1,1,1,2,0,1,5,0,1,0,0,115,18,38550
4918,5000,region4,0,male,27,1,7,position4,economictype3,1,1,1,2,0,1,5,0,1,0,0,135,24,90350
4919,5300,region4,0,female,27,1,12,position4,economictype3,1,1,1,2,0,1,5,0,1,0,0,135,24,90350
4920,1000,region4,0,female,49,1,5,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,95,5,6300
4921,3500,region4,0,female,23,0,9,position4,economictype4,2,2,2,2,0,1,6,0,1,0,0,135,20,74600
4922,4000,region4,0,female,21,1,9,position4,economictype3,1,2,1,2,0,1,6,0,1,0,0,135,20,74600
4923,3000,region4,1,male,55,1,9,position1,economictype2,1,1,1,1,1,1,2,0,1,0,0,120,19,110500
4924,2400,region4,0,male,20,0,12,position6,economictype4,2,2,2,2,0,1,5,0,1,0,0,95,21,71100
4925,1800,region4,0,female,31,1,0,position4,economictype4,2,2,2,2,0,0,6,0,1,0,0,65,12,16350
4926,4700,region4,0,female,19,0,9,position4,economictype3,1,1,1,2,0,0,6,0,1,0,0,65,12,16350
4927,10000,region4,1,male,56,1,13,position2,economictype2,1,1,1,2,0,1,3,0,1,0,0,135,15,50400
4928,6000,region4,0,female,51,1,14,position2,economictype2,1,1,1,2,0,1,3,0,1,0,0,135,15,50400
4929,7000,region4,1,female,43,1,15,position2,economictype2,1,1,1,2,0,1,4,0,1,0,0,155,17,80850
4930,11000,region4,0,male,46,1,16,position5,economictype2,1,1,1,2,0,1,4,0,1,0,0,155,17,80850
4931,1800,region4,0,male,18,0,6,position6,economictype4,2,2,2,2,0,1,4,1,1,0,0,95,7,5300
4932,2900,region4,1,male,44,1,0,position4,economictype4,2,2,2,1,0,0,4,0,1,1,0,135,9,13000
4933,3200,region4,0,female,44,1,0,position4,economictype4,2,2,2,1,0,0,4,0,1,1,0,135,9,13000
4934,2800,region4,0,male,18,0,5,position4,economictype4,2,2,2,1,0,0,4,0,1,1,0,135,9,13000
4935,4000,region4,1,female,43,0,6,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,95,10,13980
4936,3500,region4,0,female,18,0,9,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,95,10,13980
4937,6100,region4,1,male,48,1,14,position2,economictype2,1,1,1,1,0,1,4,0,1,0,0,125,13,35500
4938,1500,region4,0,male,30,0,12,position6,economictype4,2,2,2,1,0,1,4,1,1,0,0,90,8,3750
4939,3600,region4,0,male,17,0,7,position4,economictype4,2,2,2,2,0,1,4,1,1,0,0,90,8,3750
4940,5000,region4,1,female,20,1,5,position4,economictype4,2,2,2,2,0,1,3,0,1,0,0,115,6,9950
4941,5000,region4,0,male,26,1,5,position4,economictype4,2,2,2,2,0,1,3,0,1,0,0,115,6,9950
4942,4500,region4,1,male,33,1,8,position4,economictype2,1,1,1,1,0,0,3,0,1,0,0,55,10,22500
4943,1500,region4,1,male,36,1,1,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,55,11,4750
4944,2000,region4,0,female,41,1,4,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,55,11,4750
4945,2000,region4,1,female,55,0,10,position6,economictype4,2,2,2,2,1,1,8,1,1,0,0,115,10,13500
4946,3000,region4,0,female,29,0,7,position4,economictype3,1,1,2,2,1,1,8,1,1,0,0,115,10,13500
4947,1120,region4,0,male,27,1,7,position6,economictype4,2,2,2,2,1,1,8,1,1,0,0,115,10,13500
4948,2000,region4,0,male,22,0,6,position4,economictype4,2,2,2,2,1,1,8,1,1,0,0,115,10,13500
4949,1600,region4,0,male,21,0,5,position3,economictype4,2,2,2,2,1,1,8,1,1,0,0,115,10,13500
4950,4350,region4,0,male,24,0,12,position6,economictype4,2,2,2,2,1,17,5,0,1,0,0,125,11,9810
4951,4320,region4,1,male,34,1,5,position6,economictype4,2,2,2,2,1,17,5,0,1,0,0,115,8,5550
4952,4800,region4,1,male,32,1,5,position4,economictype4,2,2,2,2,1,17,3,0,1,0,0,115,10,6770
4953,3200,region4,0,female,26,1,14,position3,economictype2,1,1,1,2,1,1,5,0,1,0,0,125,12,11600
4954,4000,region4,0,female,55,1,5,position3,economictype4,2,2,2,2,1,1,2,0,1,0,0,105,9,5600
4955,5600,region4,1,male,54,1,12,position3,economictype4,2,2,2,2,1,1,3,0,1,0,0,125,12,14400
4956,5000,region4,0,female,54,1,7,position3,economictype4,2,2,2,2,1,1,3,0,1,0,0,125,12,14400
4957,3200,region4,0,male,36,1,6,position6,economictype4,2,2,2,2,1,1,5,0,1,0,0,125,11,12900
4958,3500,region4,0,female,33,1,9,position4,economictype3,2,2,2,2,1,1,5,0,1,0,0,125,11,12900
4959,7200,region4,0,male,43,1,13,position4,economictype1,1,1,1,2,1,1,5,0,1,0,0,125,15,15800
4960,3200,region4,0,female,39,1,9,position6,economictype1,1,1,1,2,1,1,5,0,1,0,0,125,15,15800
4961,2400,region4,1,male,57,1,1,position6,economictype4,2,2,2,2,0,1,6,0,1,0,0,125,11,9100
4962,2520,region4,0,female,48,1,5,position6,economictype4,2,2,2,2,0,1,6,0,1,0,0,125,11,9100
4963,3400,region4,0,female,17,0,9,position4,economictype3,1,1,1,2,0,1,6,0,1,0,0,125,11,9100
4964,4800,region4,0,male,25,1,9,position4,economictype4,2,2,2,2,0,1,6,0,1,0,0,125,11,9100
4965,3000,region4,0,female,18,0,11,position6,economictype4,2,2,2,2,0,1,5,0,1,0,0,125,13,11150
4966,3000,region4,0,female,16,0,10,position6,economictype4,2,2,2,2,0,1,5,0,1,0,0,125,13,11150
4967,2000,region4,1,female,34,0,5,position4,economictype4,2,2,2,2,1,1,2,0,1,0,0,125,8,1250
4968,2400,region4,0,male,17,0,6,position6,economictype4,2,2,2,2,1,1,5,0,1,0,0,125,12,10150
4969,4000,region4,0,male,21,0,12,position4,economictype4,2,2,2,2,1,1,3,0,1,0,0,125,12,9550
4970,1200,region4,1,male,37,1,5,position4,economictype4,2,2,2,2,1,1,6,0,1,0,0,125,18,23300
4971,3500,region4,0,female,37,1,10,position4,economictype3,1,1,1,2,1,1,6,0,1,0,0,125,18,23300
4972,3700,region4,0,female,19,0,8,position4,economictype3,1,1,1,2,1,1,6,0,1,0,0,125,18,23300
4973,1800,region4,0,female,39,1,9,position6,economictype2,1,1,2,2,1,1,4,0,1,0,0,125,17,12900
4974,1700,region4,1,male,38,1,10,position6,economictype4,2,2,2,2,0,1,3,0,1,0,0,125,14,7000
4975,1600,region4,0,female,38,1,4,position6,economictype4,2,2,2,2,0,1,3,0,1,0,0,125,14,7000
4976,2100,region4,0,male,35,1,5,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,55,15,5500
4977,2100,region4,0,female,25,1,5,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,55,15,5500
4978,3000,region4,1,female,36,1,12,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,95,18,30500
4979,9000,region4,0,male,39,1,15,position5,economictype2,1,1,1,1,0,1,4,0,1,0,0,95,18,30500
4980,2200,region4,1,male,37,1,8,position6,economictype4,2,2,2,2,0,1,4,0,1,0,0,55,10,3850
4981,1700,region4,0,female,35,1,4,position4,economictype1,2,2,2,2,0,1,4,0,1,0,0,55,10,3850
4982,2100,region4,1,male,49,0,0,position6,economictype4,2,2,2,2,0,1,1,0,1,0,0,95,6,3900
4983,5000,region4,1,male,33,1,12,position4,economictype4,2,2,2,2,0,1,5,0,1,0,0,115,13,13300
4984,3000,region4,0,female,34,1,4,position6,economictype4,2,2,2,1,0,1,3,0,1,0,0,95,10,16900
4985,3500,region4,0,female,22,1,5,position4,economictype3,1,2,1,2,0,1,5,0,1,0,0,95,8,1770
4986,3000,region4,0,male,24,1,5,position6,economictype4,2,2,2,2,0,1,5,0,1,0,0,95,8,1770
4987,3500,region4,1,male,55,1,14,position2,economictype2,1,1,1,2,0,1,3,0,1,0,0,125,23,51600
4988,3000,region4,0,male,32,0,14,position2,economictype2,1,1,1,2,0,1,3,0,1,0,0,125,23,51600
4989,5000,region4,1,male,26,1,12,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,125,9,22800
4990,1960,region4,1,female,48,0,0,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,95,14,10550
4991,3800,region4,0,female,17,1,7,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,95,14,10550
4992,2800,region4,0,male,20,1,5,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,95,14,10550
4993,5000,region4,1,male,34,1,5,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,95,16,11250
4994,3200,region4,0,female,34,1,6,position4,economictype3,1,1,1,1,0,1,4,0,1,0,0,95,16,11250
4995,2500,region4,0,female,16,0,9,position3,economictype1,2,2,2,2,0,1,4,0,1,0,0,95,16,11250
4996,3500,region4,1,male,30,1,5,position4,economictype2,1,1,1,2,0,1,3,0,1,0,0,115,15,45450
4997,1500,region4,0,female,29,1,6,position4,economictype4,2,2,2,2,0,1,3,0,1,0,0,115,15,45450
4998,960,region4,0,female,55,1,0,position6,economictype4,2,2,2,2,0,1,3,0,1,0,0,115,12,6530
4999,3800,region4,0,male,29,0,5,position4,economictype3,1,2,1,2,0,1,3,0,1,0,0,125,15,25690
5000,1900,region4,0,female,18,0,4,position4,economictype3,1,2,1,2,0,1,3,0,1,0,0,125,15,25690
5001,10000,region4,1,male,57,1,16,position2,economictype2,1,1,1,1,0,1,4,0,1,0,0,125,29,163400
5002,4000,region4,0,male,29,1,16,position2,economictype2,1,1,1,1,0,1,4,0,1,0,0,125,29,163400
5003,4000,region4,0,female,24,1,16,position2,economictype2,1,1,1,2,0,1,4,0,1,0,0,125,29,163400
5004,240,region4,0,male,37,0,5,position6,economictype4,2,2,2,1,0,1,3,0,1,0,0,95,7,3850
5005,160,region4,0,male,21,0,4,position6,economictype4,2,2,2,1,0,1,3,0,1,0,0,95,7,3850
5006,2500,region4,1,male,52,1,5,position3,economictype2,1,1,1,1,0,1,3,0,1,0,0,125,15,14200
5007,3750,region4,1,male,45,0,2,position6,economictype4,2,2,2,2,0,1,3,0,1,0,0,95,14,15580
5008,2500,region4,0,female,21,0,9,position4,economictype3,1,1,1,2,0,1,3,0,1,0,0,95,14,15580
5009,1000,region4,0,male,18,0,8,position6,economictype4,2,2,2,2,0,1,3,0,1,0,0,95,14,15580
5010,6000,region4,0,female,23,0,9,position3,economictype3,1,1,1,2,0,1,3,0,1,0,0,125,28,81400
5011,3000,region4,1,male,37,1,14,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,95,16,11870
5012,2160,region4,0,female,36,1,3,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,95,16,11870
5013,3750,region4,1,male,48,1,9,position6,economictype4,2,2,2,2,0,1,3,0,1,0,0,125,22,30450
5014,2500,region4,0,female,45,1,0,position4,economictype4,2,2,2,2,0,1,3,0,1,0,0,125,22,30450
5015,3750,region4,0,male,17,0,5,position4,economictype4,2,2,2,2,0,1,3,0,1,0,0,125,22,30450
5016,4500,region4,0,male,24,0,16,position3,economictype1,1,1,2,2,0,1,4,0,1,0,0,130,27,59800
5017,3289,region4,0,female,31,1,16,position2,economictype2,1,1,1,2,0,1,4,0,1,0,0,125,27,55700
5018,2100,region4,1,male,45,1,5,position6,economictype4,2,2,2,2,0,1,2,0,1,0,0,85,8,6270
5019,3200,region4,0,female,44,1,5,position4,economictype3,1,1,1,2,0,1,2,0,1,0,0,85,8,6270
5020,1275,region4,1,male,35,1,11,position3,economictype2,1,1,1,1,0,1,3,0,1,0,0,125,18,31900
5021,2600,region4,0,female,32,1,12,position3,economictype2,1,1,1,2,0,1,3,0,1,0,0,125,18,31900
5022,2500,region4,0,female,22,0,16,position2,economictype2,1,1,1,2,1,1,4,0,1,0,0,130,23,85200
5023,2250,region4,1,male,50,0,0,position6,economictype4,2,2,2,2,0,1,1,0,1,0,0,95,5,1500
5024,5000,region4,1,male,41,1,9,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,95,13,7050
5025,1600,region4,1,female,50,0,3,position6,economictype4,2,2,2,2,0,1,1,0,1,0,0,95,6,2150
5026,3600,region4,0,male,25,0,5,position6,economictype1,2,2,2,2,0,1,5,0,1,0,0,95,10,10450
5027,4800,region4,1,male,40,1,14,position3,economictype3,1,2,2,2,0,1,4,0,1,0,0,95,25,27180
5028,3100,region4,0,female,39,1,7,position4,economictype3,1,1,1,2,0,1,4,0,1,0,0,95,25,27180
5029,2000,region4,1,female,33,1,4,position6,economictype4,2,2,2,2,0,1,5,0,1,0,0,95,7,970
5030,5500,region4,0,male,38,1,6,position4,economictype4,2,2,2,2,0,1,5,0,1,0,0,95,7,970
5031,4200,region4,0,male,41,0,11,position3,economictype3,1,1,1,1,0,1,5,0,1,0,0,125,18,31400
5032,3700,region4,0,male,37,1,4,position4,economictype3,1,1,1,1,0,1,5,0,1,0,0,125,18,31400
5033,4000,region4,0,female,30,1,9,position4,economictype3,1,1,1,2,0,1,5,0,1,0,0,125,18,31400
5034,1800,region4,0,male,28,0,12,position3,economictype2,2,2,2,1,0,1,8,0,1,0,0,125,16,31800
5035,8200,region4,1,male,35,1,12,position2,economictype2,1,1,1,1,0,1,4,0,1,0,0,125,19,85400
5036,4000,region4,0,female,32,1,11,position3,economictype1,1,1,2,1,0,1,4,0,1,0,0,95,16,31170
5037,3600,region4,1,male,43,1,10,position4,economictype1,2,2,2,1,1,1,3,0,1,0,0,140,34,23500
5038,2350,region4,0,male,17,0,6,position6,economictype4,2,2,2,1,1,1,7,0,1,0,0,140,22,7410
5039,4000,region4,0,male,27,0,16,position2,economictype2,1,1,1,2,0,1,3,0,1,0,0,125,21,36900
5040,8000,region4,0,male,35,1,12,position2,economictype1,1,1,1,2,0,1,5,0,2,0,0,140,38,111300
5041,2800,region4,1,male,50,1,7,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,55,15,11750
5042,2000,region4,0,female,50,1,4,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,55,15,11750
5043,3000,region4,0,male,27,0,5,position4,economictype4,2,2,2,2,0,1,5,0,1,0,0,55,15,11750
5044,4000,region4,0,male,25,0,5,position4,economictype4,2,2,2,2,0,1,5,0,1,0,0,55,15,11750
5045,3750,region4,0,male,28,0,3,position4,economictype4,2,2,2,2,0,1,3,0,1,0,0,95,14,16250
5046,5500,region4,1,male,42,1,6,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,115,18,19200
5047,1200,region4,1,male,44,1,5,position6,economictype4,2,2,2,1,0,1,7,0,1,0,0,75,12,7650
5048,1600,region4,0,female,48,1,3,position6,economictype4,2,2,2,2,0,1,7,0,1,0,0,75,12,7650
5049,2500,region4,0,female,21,0,5,position4,economictype3,1,1,1,2,0,1,7,0,1,0,0,75,12,7650
5050,2800,region4,0,male,19,0,2,position6,economictype4,2,2,2,2,0,1,7,0,1,0,0,75,12,7650
5051,3000,region4,0,male,19,0,2,position6,economictype4,2,2,2,2,0,1,7,0,1,0,0,75,12,7650
5052,2800,region4,0,male,17,0,3,position6,economictype4,2,2,2,2,0,1,7,0,1,0,0,75,12,7650
5053,4800,region4,0,male,40,1,5,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,60,15,19250
5054,2600,region4,0,female,33,1,6,position4,economictype3,1,1,1,2,0,1,4,0,1,0,0,60,15,19250
5055,2700,region4,0,male,43,1,5,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,90,13,8500
5056,1320,region4,0,female,43,1,1,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,90,13,8500
5057,2500,region4,0,male,22,0,5,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,90,13,8500
5058,4500,region4,0,male,26,1,7,position4,economictype4,2,2,2,2,0,1,6,0,1,0,0,130,17,15600
5059,2000,region4,0,female,24,1,7,position6,economictype4,2,2,2,2,0,1,6,0,1,0,0,130,17,15600
5060,4000,region4,0,female,35,1,8,position4,economictype3,1,1,1,2,0,1,3,0,1,0,0,125,18,35980
5061,4100,region4,0,male,25,1,8,position4,economictype4,2,2,2,2,0,1,7,0,1,0,0,95,22,27860
5062,3200,region4,0,female,32,1,7,position6,economictype4,2,2,2,2,0,1,7,0,1,0,0,95,22,27860
5063,3400,region4,0,female,26,1,7,position4,economictype3,1,1,1,2,0,1,5,0,1,0,0,125,13,16000
5064,3500,region4,1,male,48,1,5,position6,economictype1,1,1,2,2,0,1,4,0,1,0,0,125,14,48400
5065,3200,region4,0,male,18,0,9,position4,economictype1,1,1,2,2,0,1,4,0,1,0,0,125,14,48400
5066,1000,region4,0,female,32,1,9,position6,economictype4,2,2,2,2,0,1,5,0,1,0,0,125,14,22600
5067,9800,region4,1,male,46,1,16,position2,economictype2,1,1,1,2,0,1,4,0,1,0,1,115,26,118780
5068,2100,region4,0,female,42,1,10,position3,economictype1,2,2,2,2,0,1,3,0,1,0,0,115,24,78450
5069,3000,region4,0,male,36,1,6,position4,economictype4,2,2,2,2,0,1,3,0,1,0,0,125,9,13150
5070,3600,region4,0,female,25,1,9,position4,economictype3,1,1,1,2,0,1,5,0,1,0,0,125,15,22000
5071,3900,region4,1,male,48,1,4,position6,economictype4,2,2,2,2,0,1,5,0,1,0,0,125,11,4700
5072,3900,region4,0,male,23,0,7,position6,economictype4,2,2,2,2,0,1,5,0,1,0,0,125,11,4700
5073,3500,region4,0,female,17,0,9,position6,economictype3,2,2,2,2,0,1,5,0,1,0,0,125,11,4700
5074,4500,region4,1,male,50,0,9,position6,economictype1,1,1,1,1,0,1,1,0,1,0,0,95,11,18430
5075,3300,region4,0,male,37,0,2,position6,economictype4,2,2,2,2,0,1,4,0,1,0,0,125,18,67230
5076,3800,region4,0,male,29,0,8,position4,economictype3,1,1,1,2,0,1,4,0,1,0,0,125,18,67230
5077,3000,region4,0,male,29,0,0,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,125,16,12800
5078,4000,region4,0,male,27,1,9,position4,economictype2,1,1,1,2,0,1,5,0,1,0,0,125,16,12800
5079,4000,region4,0,female,27,1,12,position6,economictype2,1,1,1,2,0,1,5,0,1,0,0,125,16,12800
5080,4000,region4,0,male,25,0,9,position4,economictype3,1,1,1,2,0,0,4,0,1,0,0,125,18,45900
5081,4000,region4,0,male,21,0,9,position4,economictype3,1,1,1,1,0,0,4,0,1,0,0,125,18,45900
5082,3100,region4,0,male,18,0,9,position4,economictype1,1,1,1,2,0,1,3,0,1,0,0,115,20,76500
5083,3000,region4,1,male,59,1,0,position6,economictype4,2,2,2,2,0,1,2,0,1,0,0,85,12,6300
5084,5000,region4,1,female,54,0,16,position2,economictype2,1,1,1,2,1,1,2,0,1,0,0,85,7,11200
5085,7000,region4,0,male,29,1,16,position2,economictype2,1,1,1,2,1,1,4,0,1,0,0,115,14,95800
5086,3000,region4,0,female,26,1,16,position2,economictype2,1,1,1,2,1,1,4,0,1,0,0,115,14,95800
5087,3200,region4,1,male,46,1,0,position6,economictype4,2,2,2,1,1,1,4,1,1,0,0,115,6,2850
5088,1000,region4,0,female,41,1,7,position6,economictype2,1,2,2,1,1,1,4,1,1,0,0,115,6,2850
5089,3000,region4,0,female,35,1,1,position4,economictype3,1,1,1,2,0,1,5,0,1,0,0,105,19,48380
5090,3100,region4,0,male,25,0,2,position4,economictype3,1,1,1,2,0,1,5,0,1,0,0,105,19,48380
5091,2800,region4,1,male,52,1,11,position3,economictype1,1,2,2,2,0,1,5,0,1,0,0,105,12,15600
5092,2700,region4,0,female,20,1,6,position6,economictype3,1,2,1,2,0,1,5,0,1,0,0,105,12,15600
5093,3000,region4,0,male,28,1,6,position6,economictype3,1,2,1,2,0,1,5,0,1,0,0,105,12,15600
5094,3600,region4,0,female,34,0,14,position4,economictype3,1,1,1,2,0,1,7,0,1,0,0,125,10,48100
5095,3200,region4,0,male,29,0,16,position2,economictype2,1,1,1,2,0,1,7,0,1,0,0,125,10,48100
5096,3300,region4,0,male,22,0,12,position4,economictype3,1,1,1,2,0,1,7,0,1,0,0,125,10,48100
5097,1600,region4,0,male,34,1,7,position6,economictype4,2,2,2,1,0,1,6,0,1,0,0,120,25,53100
5098,2900,region4,0,female,35,1,8,position4,economictype3,1,2,1,2,0,1,3,0,1,0,0,125,15,34410
5099,4200,region4,0,female,50,1,6,position6,economictype4,2,2,2,2,0,1,4,0,1,0,0,125,10,7100
5100,3500,region4,1,male,38,1,9,position4,economictype3,1,1,1,2,0,1,4,0,1,0,0,135,15,21600
5101,3400,region4,0,female,35,1,9,position4,economictype3,1,1,1,2,0,1,4,0,1,0,0,135,15,21600
5102,6300,region4,0,male,35,1,16,position3,economictype3,1,2,1,2,0,1,7,0,1,0,0,125,25,90470
5103,5600,region4,0,female,34,1,16,position2,economictype3,1,2,1,2,0,1,7,0,1,0,0,125,25,90470
5104,2850,region4,1,female,43,0,7,position6,economictype3,1,2,1,2,0,1,2,0,1,0,0,125,7,5504
5105,3800,region4,1,male,36,1,6,position4,economictype4,2,2,2,2,1,1,4,0,1,0,0,135,23,74050
5106,4000,region4,1,male,37,1,7,position4,economictype4,2,2,2,2,1,1,4,0,1,0,0,140,17,38900
5107,3800,region4,0,female,42,1,5,position6,economictype3,1,1,1,2,1,1,4,0,1,0,0,140,17,38900
5108,9800,region4,1,male,40,1,17,position2,economictype1,1,1,1,2,1,1,3,0,1,0,0,140,22,69210
5109,6200,region4,0,female,26,1,17,position2,economictype1,1,1,1,2,1,1,3,0,1,0,0,140,22,69210
5110,5850,region4,1,male,26,0,16,position4,economictype3,1,1,1,2,1,1,1,0,1,1,0,150,7,10450
5111,7000,region4,1,male,24,0,17,position2,economictype3,1,1,1,2,1,1,1,0,1,1,0,150,7,9800
5112,3500,region4,1,male,44,1,9,position4,economictype4,2,2,2,2,1,4,2,0,1,0,0,140,14,9120
5113,3800,region4,0,female,42,1,6,position4,economictype3,1,1,1,2,1,4,2,0,1,0,0,140,14,9120
5114,4000,region4,0,male,28,0,9,position4,economictype1,1,1,1,2,1,1,3,0,1,0,0,150,14,20710
5115,3800,region4,1,female,25,1,9,position6,economictype3,1,1,1,2,1,1,2,0,1,1,0,150,10,7310
5116,6500,region4,0,male,33,1,9,position4,economictype4,2,2,2,2,1,1,2,0,1,1,0,150,10,7310
5117,3000,region4,1,male,31,1,9,position3,economictype4,2,2,2,2,1,1,2,0,1,1,0,150,8,7820
5118,3000,region4,0,female,28,1,9,position3,economictype4,2,2,2,2,1,1,2,0,1,1,0,150,8,7820
5119,4500,region4,1,female,32,0,10,position3,economictype2,1,1,1,2,1,1,1,0,1,1,0,130,10,13640
5120,6500,region4,1,male,38,1,9,position4,economictype4,2,2,2,2,1,1,2,0,1,1,0,130,10,9110
5121,4000,region4,0,female,34,1,9,position3,economictype4,2,2,2,2,1,1,2,0,1,1,0,130,10,9110
5122,7200,region4,0,male,31,1,17,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,160,30,763900
5123,5600,region4,0,female,30,1,17,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,160,30,763900
5124,8000,region4,0,male,24,0,17,position2,economictype1,1,1,1,2,1,1,5,0,1,0,0,160,30,763900
5125,3000,region4,0,male,21,0,16,position4,economictype1,1,1,1,2,1,1,4,0,1,0,0,140,21,75950
5126,3850,region4,1,male,20,0,9,position4,economictype1,1,1,1,2,1,1,1,0,1,1,0,130,6,1200
5127,4000,region4,1,male,17,0,9,position4,economictype4,2,2,2,2,1,1,1,0,1,1,0,130,6,1230
5128,5200,region4,0,female,24,0,13,position4,economictype3,1,1,1,2,1,1,4,0,1,0,0,140,23,54410
5129,6000,region4,1,male,37,1,17,position2,economictype2,1,1,1,2,1,1,4,0,1,0,0,140,20,367370
5130,5000,region4,0,female,37,1,17,position2,economictype2,1,1,1,2,1,1,4,0,1,0,0,140,20,367370
5131,3800,region4,1,female,31,1,12,position4,economictype1,1,1,1,2,1,1,4,0,1,0,0,130,12,16190
5132,3500,region4,0,male,32,1,12,position4,economictype4,2,2,2,2,1,1,4,0,1,0,0,130,12,16190
5133,3750,region4,0,female,32,1,5,position6,economictype3,1,1,1,2,1,1,4,0,1,0,0,135,19,27230
5134,1850,region4,1,male,50,1,11,position3,economictype2,1,1,1,2,1,1,3,0,1,0,0,140,19,43300
